recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,raw_recording_id
4fab1986e_2416,23,1,2.3162,7235.1562,8.3998,11283.3984,4fab1986e
4faff1567_2417,23,1,19.052,7235.1562,25.1356,11283.3984,4faff1567
4fbb06ed1_2418,23,4,5.3928,6459.9609,13.3166,11627.9297,4fbb06ed1
4fbb06ed1_2419,19,1,16.1333,281.25,17.6853,2812.5,4fbb06ed1
4fbb06ed1_2420,16,4,40.656,3093.75,42.4907,4593.75,4fbb06ed1
4fbb06ed1_2421,9,1,4.2187,1125.0,7.024,5250.0,4fbb06ed1
4fd25a8b7_2422,9,1,36.6347,1125.0,39.44,5250.0,4fd25a8b7
4fd25a8b7_2423,7,1,43.8027,4687.5,46.944,11437.5,4fd25a8b7
4fd25a8b7_2424,21,1,3.52,3281.25,4.6133,4125.0,4fd25a8b7
4fe325a20_2425,9,1,47.4507,1125.0,50.256,5250.0,4fe325a20
4fe91d8e4_2426,14,1,18.3787,2531.25,18.9653,5531.25,4fe91d8e4
4ff011fca_2427,5,1,52.1387,4781.25,54.4907,10406.25,4ff011fca
4ff011fca_2428,2,1,19.344,468.75,21.12,3000.0,4ff011fca
4ff011fca_2429,1,1,38.944,3843.75,39.84,5625.0,4ff011fca
4ff7ee672_2430,21,1,21.7173,3281.25,22.8107,4125.0,4ff7ee672
500333678_2431,22,1,30.5013,10687.5,32.1067,13687.5,500333678
501c7d2bb_2432,5,1,57.6427,4781.25,59.9947,10406.25,501c7d2bb
501c7d2bb_2433,11,1,39.8977,1808.7891,41.0355,5684.7656,501c7d2bb
501c7d2bb_2434,16,4,39.6,3093.75,41.4347,4593.75,501c7d2bb
5057f38f5_2435,6,1,6.7733,562.5,8.9173,4406.25,5057f38f5
5063b6b7c_2436,23,1,7.4188,7235.1562,13.5024,11283.3984,5063b6b7c
507634fbc_2437,6,1,54.0853,562.5,56.1067,3187.5,507634fbc
507793d1a_2438,3,1,6.3627,1031.25,7.104,2812.5,507793d1a
5078dbb4c_2439,15,1,52.592,93.75,55.93600000000001,1125.0,5078dbb4c
5078dbb4c_2440,14,1,2.9973,2531.25,3.584,5531.25,5078dbb4c
50837f004_2441,8,1,31.9413,3750.0,36.064,5531.25,50837f004
50837f004_2442,13,1,52.9867,93.75,56.8587,1406.25,50837f004
50837f004_2443,12,1,34.496,562.5,37.632,3281.25,50837f004
50858c287_2444,3,1,0.0267,1031.25,0.768,2812.5,50858c287
50858c287_2445,12,1,41.3067,562.5,44.4427,3281.25,50858c287
50b852b5f_2446,10,1,49.3888,947.4609,51.8327,10852.7344,50b852b5f
50bf7744e_2447,6,1,32.6347,562.5,34.656,3187.5,50bf7744e
50bf7744e_2448,21,1,21.8933,3281.25,22.9867,4125.0,50bf7744e
50bf7744e_2449,17,1,27.76,1312.5,34.2133,3937.5,50bf7744e
50bf7744e_2450,17,4,9.6693,1312.5,12.2027,7406.25,50bf7744e
50d053fd6_2451,23,1,39.7468,7235.1562,45.8304,11283.3984,50d053fd6
50d982302_2452,2,1,45.632,468.75,47.408,3000.0,50d982302
50d982302_2453,12,1,52.9067,562.5,56.0427,3281.25,50d982302
50d982302_2454,12,1,54.768,562.5,57.904,3281.25,50d982302
50de63436_2455,23,4,0.1625,6459.9609,8.0863,11627.9297,50de63436
50de63436_2456,18,1,7.952000000000001,3187.5,8.6453,5062.5,50de63436
50de63436_2457,5,1,7.6853,5062.5,10.7947,11250.0,50de63436
50eb4fade_2458,14,1,26.016,2531.25,26.6027,5531.25,50eb4fade
50eb4fade_2459,3,1,35.12,1031.25,35.8613,2812.5,50eb4fade
50eb4fade_2460,15,1,6.0213,93.75,9.3653,1125.0,50eb4fade
50eb4fade_2461,5,1,30.0,4781.25,32.352,10406.25,50eb4fade
50f2c68c5_2462,7,1,43.456,4687.5,46.5973,11437.5,50f2c68c5
510b223cf_2463,21,1,54.96,3281.25,56.0533,4125.0,510b223cf
510b223cf_2464,17,4,25.3973,1312.5,27.9307,7406.25,510b223cf
510b223cf_2465,8,1,39.8773,3750.0,44.0,5531.25,510b223cf
510c02608_2466,20,1,51.6373,2343.75,55.0773,5718.75,510c02608
510c02608_2467,16,4,12.9387,3093.75,14.7733,4593.75,510c02608
510c02608_2468,13,1,17.504,93.75,21.376,1406.25,510c02608
510c02608_2469,0,1,28.5707,5906.25,29.8613,7500.0,510c02608
510c02608_2470,7,1,3.7333,4687.5,6.8747,11437.5,510c02608
510c02608_2471,21,1,14.9707,3281.25,16.064,4125.0,510c02608
510c02608_2472,12,1,37.68,562.5,40.816,3281.25,510c02608
513b7f687_2473,23,1,51.1303,7235.1562,57.214,11283.3984,513b7f687
515861db9_2474,11,1,45.3776,1808.7891,46.5154,5684.7656,515861db9
515861db9_2475,0,1,21.3333,5906.25,22.624,7500.0,515861db9
515861db9_2476,16,4,32.5333,3093.75,34.368,4593.75,515861db9
515861db9_2477,6,1,21.9627,562.5,24.1067,4406.25,515861db9
515ab9c02_2478,10,1,35.5846,947.4609,38.0285,10852.7344,515ab9c02
516ca7804_2479,19,1,43.4187,281.25,44.9707,2812.5,516ca7804
51740727d_2480,9,1,56.6347,1125.0,59.44,5250.0,51740727d
51740727d_2481,16,4,4.2347,3093.75,6.0693,4593.75,51740727d
51740727d_2482,23,4,43.996,6459.9609,51.9198,11627.9297,51740727d
517b8984e_2483,23,4,24.7118,6459.9609,32.6356,11627.9297,517b8984e
517b8984e_2484,13,1,27.7813,93.75,31.6533,1406.25,517b8984e
517b8984e_2485,18,1,47.5573,3187.5,48.2507,5062.5,517b8984e
517b8984e_2486,2,1,20.592,468.75,22.368,3000.0,517b8984e
517b8984e_2487,5,1,25.296,5062.5,28.4053,11250.0,517b8984e
517b8984e_2488,5,1,25.456,4781.25,27.808000000000003,10406.25,517b8984e
5181d0882_2489,13,1,13.392,93.75,14.015999999999998,843.75,5181d0882
51998a163_2490,1,1,46.224,3843.75,47.12,5625.0,51998a163
51a733aa1_2491,6,1,21.68,562.5,23.824,4406.25,51a733aa1
51cb253b0_2492,12,1,41.344,562.5,44.48,3281.25,51cb253b0
51cb253b0_2493,20,1,42.70399999999999,2343.75,46.144,5718.75,51cb253b0
51cb253b0_2494,23,4,32.4093,6459.9609,40.3331,11627.9297,51cb253b0
51cb253b0_2495,17,4,35.0987,1312.5,37.632,7406.25,51cb253b0
51cb31962_2496,4,1,50.9547,2343.75,52.8107,4218.75,51cb31962
51cb31962_2497,20,1,20.8427,2343.75,24.2827,5718.75,51cb31962
51f25c83e_2498,9,1,34.1653,1125.0,36.9707,5250.0,51f25c83e
51f25c83e_2499,19,1,37.2907,281.25,38.8427,2812.5,51f25c83e
51f25c83e_2500,0,1,15.504,5906.25,16.7947,7500.0,51f25c83e
51f25c83e_2501,23,4,17.1015,6459.9609,25.0253,11627.9297,51f25c83e
51f412402_2502,1,1,27.4667,3843.75,28.3627,5625.0,51f412402
51f412402_2503,14,1,54.0427,2531.25,54.6293,5531.25,51f412402
51f412402_2504,7,1,36.2347,4687.5,39.376,11437.5,51f412402
51f412402_2505,15,1,52.8053,93.75,56.1493,1125.0,51f412402
51f85e839_2506,0,1,39.6373,5906.25,40.928,7500.0,51f85e839
51f85e839_2507,20,1,44.9333,2343.75,48.3733,5718.75,51f85e839
51f85e839_2508,2,1,52.1653,468.75,53.9413,3000.0,51f85e839
51fc99844_2509,12,1,15.0987,562.5,18.2347,3281.25,51fc99844
51fc99844_2510,5,1,25.1627,4781.25,27.5147,10406.25,51fc99844
51fc99844_2511,20,1,11.8613,2343.75,15.3013,5718.75,51fc99844
51fc99844_2512,13,1,42.3413,93.75,46.2133,1406.25,51fc99844
520a743a9_2513,18,1,48.0427,3187.5,48.736,5062.5,520a743a9
520b76beb_2514,22,1,39.7493,10687.5,41.3547,13687.5,520b76beb
523267c09_2515,3,1,2.3307,1031.25,3.072,2812.5,523267c09
523267c09_2516,10,1,15.3136,947.4609,17.7575,10852.7344,523267c09
52473fee2_2517,23,1,53.8703,7235.1562,59.9539,11283.3984,52473fee2
52489a0d1_2518,12,1,11.5787,562.5,14.7147,3281.25,52489a0d1
52489a0d1_2519,11,1,37.6628,1808.7891,38.8005,5684.7656,52489a0d1
52489a0d1_2520,11,1,3.3379,1808.7891,4.4756,5684.7656,52489a0d1
524e80c42_2521,2,1,56.56,468.75,58.33600000000001,3000.0,524e80c42
524e80c42_2522,1,1,34.224000000000004,3843.75,35.12,5625.0,524e80c42
526be630e_2523,23,1,29.2688,7235.1562,35.3524,11283.3984,526be630e
5281fc845_2524,18,1,11.3493,3187.5,12.0427,5062.5,5281fc845
5281fc845_2525,17,4,14.9173,1312.5,17.4507,7406.25,5281fc845
528c13725_2526,23,4,47.1888,6459.9609,55.1126,11627.9297,528c13725
528c13725_2527,2,1,9.9467,468.75,11.7227,3000.0,528c13725
52cec3943_2528,2,1,39.7067,468.75,41.4827,3000.0,52cec3943
52d948ecd_2529,22,1,50.032,10687.5,51.6373,13687.5,52d948ecd
533523ce2_2530,20,1,46.8267,2343.75,50.2667,5718.75,533523ce2
533523ce2_2531,18,1,45.408,3187.5,46.1013,5062.5,533523ce2
533523ce2_2532,17,4,45.2853,1312.5,47.8187,7406.25,533523ce2
534db172e_2533,14,1,0.8533,2531.25,1.44,5531.25,534db172e
534db172e_2534,3,1,54.38399999999999,1031.25,55.1253,2812.5,534db172e
534db172e_2535,14,1,35.4773,2531.25,36.064,5531.25,534db172e
534db172e_2536,7,1,39.2213,4687.5,42.3627,11437.5,534db172e
534e91880_2537,10,1,5.6308,947.4609,8.0747,10852.7344,534e91880
534ffb33a_2538,3,1,47.0827,1031.25,47.824,2812.5,534ffb33a
534ffb33a_2539,10,1,3.1347,947.4609,5.5786,10852.7344,534ffb33a
53517f2da_2540,9,1,0.9387,1125.0,3.744,5250.0,53517f2da
53517f2da_2541,17,1,6.7947,1312.5,13.248,3937.5,53517f2da
53584aeac_2542,23,1,30.7084,7235.1562,36.792,11283.3984,53584aeac
5358a0dcc_2543,23,1,46.0452,7235.1562,52.1288,11283.3984,5358a0dcc
536d1bd04_2544,16,4,45.2427,3093.75,47.0773,4593.75,536d1bd04
536d1bd04_2545,4,1,45.84,2343.75,47.69600000000001,4218.75,536d1bd04
536d1bd04_2546,11,1,39.4449,1808.7891,40.5827,5684.7656,536d1bd04
536d1bd04_2547,7,1,5.6107,4687.5,8.752,11437.5,536d1bd04
536d1bd04_2548,5,1,5.1573,5062.5,8.2667,11250.0,536d1bd04
536d1bd04_2549,5,1,25.28,4781.25,27.632,10406.25,536d1bd04
536d1bd04_2550,2,1,52.4533,468.75,54.2293,3000.0,536d1bd04
536d1bd04_2551,12,1,44.3307,562.5,47.4667,3281.25,536d1bd04
53795fda1_2552,17,1,18.4267,1312.5,24.88,3937.5,53795fda1
53795fda1_2553,8,1,52.6293,3750.0,56.752,5531.25,53795fda1
537d68a67_2554,10,1,15.9695,947.4609,18.4134,10852.7344,537d68a67
537d68a67_2555,3,1,6.0107,1031.25,6.752000000000002,2812.5,537d68a67
538ad85fc_2556,13,1,41.2587,93.75,45.1307,1406.25,538ad85fc
538ad85fc_2557,18,1,17.4987,3187.5,18.192,5062.5,538ad85fc
53c6ad82d_2558,6,1,46.5653,562.5,48.7093,4406.25,53c6ad82d
53cbde308_2559,6,1,5.28,562.5,7.423999999999999,4406.25,53cbde308
53d3c160a_2560,7,1,14.416,4687.5,17.5573,11437.5,53d3c160a
53d3c160a_2561,4,1,10.9653,2343.75,12.8213,4218.75,53d3c160a
53dccf356_2562,15,1,31.9147,93.75,35.2587,1125.0,53dccf356
53dccf356_2563,11,1,22.4073,1808.7891,23.545,5684.7656,53dccf356
53e03be42_2564,13,1,10.416,93.75,14.288,1406.25,53e03be42
53e03be42_2565,23,4,50.277,6459.9609,58.2008,11627.9297,53e03be42
53e03be42_2566,17,1,51.2907,1312.5,57.744,3937.5,53e03be42
53e4f09ab_2567,4,1,36.4907,2343.75,38.3467,4218.75,53e4f09ab
53e4f09ab_2568,5,1,4.6987,5062.5,7.808,11250.0,53e4f09ab
53e4f09ab_2569,14,1,32.016,2531.25,32.6027,5531.25,53e4f09ab
5400d50cd_2570,12,1,13.0133,562.5,16.1493,3281.25,5400d50cd
5400d50cd_2571,12,1,8.24,562.5,11.376,3281.25,5400d50cd
5400d50cd_2572,14,1,45.29600000000001,2531.25,45.8827,5531.25,5400d50cd
54140e748_2573,18,1,12.095999999999998,3187.5,12.7893,5062.5,54140e748
54174ae34_2574,5,1,53.408,5062.5,56.5173,11250.0,54174ae34
54174ae34_2575,5,1,36.8,5062.5,39.9093,11250.0,54174ae34
54174ae34_2576,3,1,25.1307,1031.25,25.872,2812.5,54174ae34
5422cbdda_2577,23,1,2.5716,7235.1562,8.6552,11283.3984,5422cbdda
543d2fac3_2578,18,1,5.4933,3187.5,6.1867,5062.5,543d2fac3
544501988_2579,5,1,34.3253,5062.5,37.4347,11250.0,544501988
5450cab73_2580,20,1,27.0453,2343.75,30.4853,5718.75,5450cab73
5450cab73_2581,13,1,25.104,93.75,28.976,1406.25,5450cab73
5450cab73_2582,21,1,14.464,3281.25,15.5573,4125.0,5450cab73
5450cab73_2583,5,1,36.8267,4781.25,39.1787,10406.25,5450cab73
5479942ee_2584,17,4,27.4827,1312.5,30.016,7406.25,5479942ee
549dc3831_2585,2,1,52.7413,468.75,54.5173,3000.0,549dc3831
549dc3831_2586,5,1,2.2880000000000003,5062.5,5.3973,11250.0,549dc3831
54b000868_2587,5,1,3.4667,4781.25,5.8187,10406.25,54b000868
54b000868_2588,5,1,9.888,5062.5,12.9973,11250.0,54b000868
54b000868_2589,17,1,1.7280000000000002,1312.5,8.1813,3937.5,54b000868
54b000868_2590,4,1,5.2639999999999985,2343.75,7.12,4218.75,54b000868
54cb22aaf_2591,21,1,36.1387,3281.25,37.232,4125.0,54cb22aaf
54f1953cb_2592,19,1,29.1413,281.25,30.6933,2812.5,54f1953cb
54f1953cb_2593,0,1,6.7573,5906.25,8.048,7500.0,54f1953cb
5502d8ff2_2594,10,1,48.9883,947.4609,51.4322,10852.7344,5502d8ff2
55035bfca_2595,23,1,11.3313,7235.1562,17.415,11283.3984,55035bfca
551385b05_2596,21,1,45.904,3281.25,46.9973,4125.0,551385b05
551385b05_2597,10,1,20.4336,947.4609,22.8775,10852.7344,551385b05
551385b05_2598,13,1,27.4773,93.75,31.3493,1406.25,551385b05
551385b05_2599,22,1,1.2373,10687.5,2.8427,13687.5,551385b05
551d9e874_2600,6,1,28.0587,562.5,30.2027,4406.25,551d9e874
55228e5c5_2601,12,1,46.4853,562.5,49.6213,3281.25,55228e5c5
55228e5c5_2602,20,1,12.0587,2343.75,15.4987,5718.75,55228e5c5
55228e5c5_2603,19,1,7.2373,281.25,8.7893,2812.5,55228e5c5
55228e5c5_2604,9,1,15.4133,1125.0,18.2187,5250.0,55228e5c5
5522f29e4_2605,7,1,13.3493,4687.5,16.4907,11437.5,5522f29e4
5522f29e4_2606,19,1,56.4587,281.25,58.0107,2812.5,5522f29e4
5522f29e4_2607,8,1,48.3947,3750.0,52.5173,5531.25,5522f29e4
5522f29e4_2608,8,1,51.84,3750.0,55.9627,5531.25,5522f29e4
5530485db_2609,22,1,7.3227,10687.5,8.927999999999997,13687.5,5530485db
553084f02_2610,18,1,20.0747,3187.5,20.768,5062.5,553084f02
5539a6620_2611,9,1,11.104,1125.0,13.9093,5250.0,5539a6620
5539a6620_2612,8,1,9.1147,3750.0,13.2373,5531.25,5539a6620
5539a6620_2613,15,1,8.7413,93.75,12.0853,1125.0,5539a6620
5539a6620_2614,7,1,1.3119999999999998,4687.5,4.4533,11437.5,5539a6620
5553af318_2615,20,1,7.7707,2343.75,11.2107,5718.75,5553af318
5553af318_2616,0,1,32.9333,5906.25,34.224000000000004,7500.0,5553af318
5553af318_2617,21,1,22.224,3281.25,23.3173,4125.0,5553af318
557506b62_2618,19,1,0.6987,281.25,2.2507,2812.5,557506b62
557506b62_2619,23,4,42.6493,6459.9609,50.5731,11627.9297,557506b62
557506b62_2620,20,1,6.448,2343.75,9.888,5718.75,557506b62
557506b62_2621,17,4,17.392,1312.5,19.9253,7406.25,557506b62
557506b62_2622,14,1,0.8107,2531.25,1.3973,5531.25,557506b62
557506b62_2623,6,1,4.6827,562.5,6.704,3187.5,557506b62
557506b62_2624,20,1,37.872,2343.75,41.312,5718.75,557506b62
55759ee26_2625,9,1,28.3413,1125.0,31.1467,5250.0,55759ee26
55759ee26_2626,7,1,1.3227,4687.5,4.464,11437.5,55759ee26
55759ee26_2627,19,1,48.672,281.25,50.224,2812.5,55759ee26
55759ee26_2628,21,1,0.208,3281.25,1.3013,4125.0,55759ee26
5579e3a0a_2629,5,1,20.0427,4781.25,22.3947,10406.25,5579e3a0a
5579e3a0a_2630,0,1,20.736,5906.25,22.0267,7500.0,5579e3a0a
557fb15c7_2631,18,1,25.952,3187.5,26.6453,5062.5,557fb15c7
557fb15c7_2632,17,1,23.408,1312.5,29.8613,3937.5,557fb15c7
557fb15c7_2633,6,1,24.256,562.5,26.4,4406.25,557fb15c7
557fb15c7_2634,19,1,22.1813,281.25,23.7333,2812.5,557fb15c7
5586e4b70_2635,21,1,10.56,3281.25,11.6533,4125.0,5586e4b70
5597fd8be_2636,13,1,31.5787,93.75,32.2027,843.75,5597fd8be
55b2b19d1_2637,11,1,26.7552,1808.7891,27.893,5684.7656,55b2b19d1
55b2b19d1_2638,17,1,0.2773,1312.5,6.7307,3937.5,55b2b19d1
55b2b19d1_2639,7,1,52.0693,4687.5,55.2107,11437.5,55b2b19d1
55b5a85fb_2640,4,1,55.56800000000001,2343.75,57.424,4218.75,55b5a85fb
55d68ab36_2641,20,1,46.6187,2343.75,50.0587,5718.75,55d68ab36
55d68ab36_2642,9,1,34.608000000000004,1125.0,37.4133,5250.0,55d68ab36
55d68ab36_2643,17,4,55.9093,1312.5,58.4427,7406.25,55d68ab36
55d68ab36_2644,17,4,17.9307,1312.5,20.464,7406.25,55d68ab36
55d68ab36_2645,23,4,42.4635,6459.9609,50.3873,11627.9297,55d68ab36
55db5eaf6_2646,13,1,14.9707,93.75,18.8427,1406.25,55db5eaf6
561ed4362_2647,18,1,28.5387,3187.5,29.232,5062.5,561ed4362
561ed4362_2648,23,4,4.1912,6459.9609,12.115,11627.9297,561ed4362
561ed4362_2649,9,1,5.5360000000000005,1125.0,8.3413,5250.0,561ed4362
56292c7f6_2650,18,1,54.624,3187.5,55.3173,5062.5,56292c7f6
56333906d_2651,12,1,39.408,562.5,42.544,3281.25,56333906d
56333906d_2652,18,1,31.4347,3187.5,32.128,5062.5,56333906d
56334e3c8_2653,17,1,11.232,1312.5,17.6853,3937.5,56334e3c8
56473f006_2654,17,1,21.408,1312.5,27.8613,3937.5,56473f006
56473f006_2655,15,1,56.6133,93.75,59.9573,1125.0,56473f006
56473f006_2656,0,1,58.624,5906.25,59.9147,7500.0,56473f006
566e4155f_2657,18,1,15.0773,3187.5,15.7707,5062.5,566e4155f
566e4155f_2658,0,1,37.0347,5906.25,38.3253,7500.0,566e4155f
566e4155f_2659,15,1,1.008,93.75,4.352,1125.0,566e4155f
5673135ca_2660,7,1,11.9893,4687.5,15.1307,11437.5,5673135ca
5673135ca_2661,18,1,14.3787,3187.5,15.072,5062.5,5673135ca
5673135ca_2662,4,1,55.69600000000001,2343.75,57.552,4218.75,5673135ca
5673135ca_2663,20,1,16.448,2343.75,19.888,5718.75,5673135ca
5673135ca_2664,9,1,6.9707,1125.0,9.776,5250.0,5673135ca
567e55bef_2665,23,4,10.9018,6459.9609,18.8256,11627.9297,567e55bef
567e55bef_2666,5,1,15.1947,4781.25,17.5467,10406.25,567e55bef
567e55bef_2667,23,4,15.2729,6459.9609,23.1967,11627.9297,567e55bef
567e55bef_2668,4,1,16.6667,2343.75,18.5227,4218.75,567e55bef
567e55bef_2669,2,1,52.736,468.75,54.512,3000.0,567e55bef
568163ad8_2670,16,4,2.4533,3093.75,4.288,4593.75,568163ad8
568163ad8_2671,11,1,54.3231,1808.7891,55.4609,5684.7656,568163ad8
568163ad8_2672,9,1,42.4533,1125.0,45.2587,5250.0,568163ad8
568f644e1_2673,18,1,37.24800000000001,3187.5,37.9413,5062.5,568f644e1
568f644e1_2674,4,1,27.0347,2343.75,28.8907,4218.75,568f644e1
568f644e1_2675,0,1,19.2587,5906.25,20.5493,7500.0,568f644e1
568f644e1_2676,12,1,55.184,562.5,58.32,3281.25,568f644e1
568f644e1_2677,6,1,55.536,562.5,57.68,4406.25,568f644e1
56992e114_2678,23,1,22.1228,7235.1562,28.2064,11283.3984,56992e114
56b3e4492_2679,4,1,24.4693,2343.75,26.3253,4218.75,56b3e4492
56b3e4492_2680,19,1,14.9707,281.25,16.5227,2812.5,56b3e4492
56c7c4758_2681,8,1,12.592,3750.0,16.7147,5531.25,56c7c4758
56cfa28db_2682,0,1,28.3253,5906.25,29.12,8250.0,56cfa28db
56ea06d62_2683,3,1,19.12,1031.25,19.8613,2812.5,56ea06d62
56fd2d188_2684,14,1,18.064,2531.25,18.6507,5531.25,56fd2d188
5723a520c_2685,15,1,44.5867,93.75,47.9307,1125.0,5723a520c
572da1077_2686,23,1,4.7543,7235.1562,10.8379,11283.3984,572da1077
5737e04cd_2687,11,1,53.0808,1808.7891,54.2186,5684.7656,5737e04cd
5737e04cd_2688,0,1,17.4293,5906.25,18.72,7500.0,5737e04cd
573e23a14_2689,18,1,28.9387,3187.5,29.632,5062.5,573e23a14
573e23a14_2690,7,1,15.2693,4687.5,18.4107,11437.5,573e23a14
573e23a14_2691,16,4,40.5547,3093.75,42.3893,4593.75,573e23a14
574281f14_2692,7,1,44.0373,4687.5,47.1787,11437.5,574281f14
574281f14_2693,19,1,1.1893,281.25,2.7413,2812.5,574281f14
575044d36_2694,10,1,15.4413,947.4609,17.8852,10852.7344,575044d36
57660e326_2695,6,1,39.3387,562.5,41.4827,4406.25,57660e326
5773830f8_2696,3,1,10.496,1031.25,11.2373,2812.5,5773830f8
5773830f8_2697,19,1,56.048,281.25,57.6,2812.5,5773830f8
5793cf6cf_2698,10,1,7.4304,947.4609,9.8743,10852.7344,5793cf6cf
579db058c_2699,14,1,31.632,2531.25,32.2187,5531.25,579db058c
579db058c_2700,20,1,34.9867,2343.75,38.4267,5718.75,579db058c
57a39023d_2701,1,1,15.104,3843.75,16.0,5625.0,57a39023d
57a39023d_2702,15,1,46.3627,93.75,49.7067,1125.0,57a39023d
57b4ff4be_2703,5,1,27.2587,5062.5,30.368,11250.0,57b4ff4be
57baaa799_2704,5,1,22.048,5062.5,25.1573,11250.0,57baaa799
57baaa799_2705,6,1,10.6933,562.5,12.7147,3187.5,57baaa799
57baaa799_2706,7,1,50.7253,4687.5,53.8667,11437.5,57baaa799
57e8854f7_2707,10,1,54.8746,947.4609,57.3185,10852.7344,57e8854f7
57fe5501f_2708,23,1,44.025,7235.1562,50.1087,11283.3984,57fe5501f
5816c1336_2709,9,1,27.6907,1125.0,30.496,5250.0,5816c1336
5817d3b6e_2710,3,1,48.88,1031.25,49.6213,2812.5,5817d3b6e
5817d3b6e_2711,7,1,31.968000000000004,4687.5,35.1093,11437.5,5817d3b6e
5817d3b6e_2712,16,4,46.6667,3093.75,48.5013,4593.75,5817d3b6e
5817d3b6e_2713,5,1,50.768,5062.5,53.8773,11250.0,5817d3b6e
581d07559_2714,9,1,12.3467,1125.0,15.152,5250.0,581d07559
5840c2d77_2715,10,1,31.3992,947.4609,33.8431,10852.7344,5840c2d77
5840c2d77_2716,19,1,7.5467,281.25,9.0987,2812.5,5840c2d77
5840c2d77_2717,0,1,8.3307,5906.25,9.6213,7500.0,5840c2d77
5840c2d77_2718,16,4,9.2373,3093.75,11.072,4593.75,5840c2d77
5840c2d77_2719,20,1,14.175999999999998,2343.75,17.616,5718.75,5840c2d77
5854e9a52_2720,22,1,16.9387,10687.5,18.544,13687.5,5854e9a52
5860d1a7c_2721,22,1,16.672,10687.5,18.2773,13687.5,5860d1a7c
58679c300_2722,23,1,19.499,7235.1562,25.5826,11283.3984,58679c300
586c33eab_2723,11,1,43.4968,1808.7891,44.6346,5684.7656,586c33eab
5877cea08_2724,21,1,4.4107,3281.25,5.504,4125.0,5877cea08
5877cea08_2725,0,1,21.1253,5906.25,22.416,7500.0,5877cea08
5881f6e4c_2726,3,1,18.1867,1031.25,18.928,2812.5,5881f6e4c
588f7397f_2727,10,1,6.7338,947.4609,9.1777,10852.7344,588f7397f
58abd41b1_2728,23,1,47.4848,7235.1562,53.5684,11283.3984,58abd41b1
58ac9ae47_2729,7,1,7.6853,4687.5,10.8267,11437.5,58ac9ae47
58ac9ae47_2730,18,1,16.7893,3187.5,17.4827,5062.5,58ac9ae47
58ac9ae47_2731,2,1,41.84,468.75,43.61600000000001,3000.0,58ac9ae47
58ac9ae47_2732,12,1,41.9093,562.5,45.0453,3281.25,58ac9ae47
58ac9ae47_2733,19,1,41.5787,281.25,43.1307,2812.5,58ac9ae47
58ac9ae47_2734,19,1,45.6533,281.25,47.2053,2812.5,58ac9ae47
58ad8e5fc_2735,19,1,55.1627,281.25,56.7147,2812.5,58ad8e5fc
58ad8e5fc_2736,9,1,40.3893,1125.0,43.1947,5250.0,58ad8e5fc
58ad8e5fc_2737,12,1,46.0107,562.5,49.1467,3281.25,58ad8e5fc
58ad8e5fc_2738,18,1,39.328,3187.5,40.0213,5062.5,58ad8e5fc
58c5cc7cd_2739,19,1,48.2187,281.25,49.7707,2812.5,58c5cc7cd
58cb88126_2740,3,1,26.1333,1031.25,26.8747,2812.5,58cb88126
58cb99d6f_2741,5,1,34.0427,5062.5,37.152,11250.0,58cb99d6f
58cb99d6f_2742,6,1,56.9227,562.5,58.944,3187.5,58cb99d6f
58cb99d6f_2743,16,4,6.2613,3093.75,8.096,4593.75,58cb99d6f
58cb99d6f_2744,7,1,51.8827,4687.5,55.024,11437.5,58cb99d6f
58cb99d6f_2745,0,1,47.2107,5906.25,48.5013,7500.0,58cb99d6f
58cd73b3f_2746,17,1,51.664,1312.5,58.1173,3937.5,58cd73b3f
58cd73b3f_2747,4,1,50.1387,2343.75,51.9947,4218.75,58cd73b3f
58e5ed31f_2748,9,1,8.2613,1125.0,11.0667,5250.0,58e5ed31f
58e5ed31f_2749,1,1,26.2133,3843.75,27.1093,5625.0,58e5ed31f
590163609_2750,19,1,30.9867,281.25,32.5387,2812.5,590163609
5902d5429_2751,21,1,35.6587,3281.25,36.752,4125.0,5902d5429
5902d5429_2752,3,1,11.648,1031.25,12.3893,2812.5,5902d5429
5918b110a_2753,5,1,32.896,5062.5,36.0053,11250.0,5918b110a
5918b110a_2754,18,1,38.9813,3187.5,39.6747,5062.5,5918b110a
5918b110a_2755,16,4,42.33600000000001,3093.75,44.1707,4593.75,5918b110a
5918b110a_2756,0,1,6.2347,5906.25,7.5253,7500.0,5918b110a
5918b110a_2757,21,1,6.768,3281.25,7.8613,4125.0,5918b110a
5918b110a_2758,4,1,35.9093,2343.75,37.7653,4218.75,5918b110a
5918b110a_2759,8,1,14.208,3750.0,18.3307,5531.25,5918b110a
59378f9bc_2760,23,1,43.3749,7235.1562,49.4585,11283.3984,59378f9bc
5938f3092_2761,21,1,0.7627,3281.25,1.856,4125.0,5938f3092
593b11398_2762,20,1,29.5573,2343.75,32.9973,5718.75,593b11398
593b11398_2763,16,4,54.1227,3093.75,55.9573,4593.75,593b11398
594c8a2aa_2764,16,4,0.7787,3093.75,2.6133,4593.75,594c8a2aa
594c8a2aa_2765,9,1,38.2987,1125.0,41.104,5250.0,594c8a2aa
594c8a2aa_2766,15,1,23.232,93.75,26.576,1125.0,594c8a2aa
596f1e93a_2767,10,1,41.4302,947.4609,43.8741,10852.7344,596f1e93a
599b19a33_2768,13,1,45.3493,93.75,49.2213,1406.25,599b19a33
